State,Week,Cases,Deaths
Wisconsin,1/24/21,"590,997","6,433"
Wisconsin,1/31/21,"600,016","6,615"
Wisconsin,2/7/21,"606,651","6,747"
Wisconsin,2/14/21,"611,789","6,875"
Wisconsin,2/21/21,"616,899","7,019"
Wisconsin,2/28/21,"621,277","7,107"
Wisconsin,3/7/21,"625,045","7,180"
Wisconsin,3/14/21,"629,167","7,241"
Wisconsin,3/21/21,"633,846","7,275"
Wisconsin,3/28/21,"638,777","7,342"
Wisconsin,4/4/21,"645,081","7,380"
Wisconsin,4/11/21,"651,136","7,422"
Wisconsin,4/18/21,"656,203","7,474"
Wisconsin,4/25/21,"661,414","7,569"
Wisconsin,5/2/21,"666,042","7,652"
Wisconsin,5/9/21,"669,636","7,712"
Wisconsin,5/16/21,"672,476","7,748"
Wisconsin,5/23/21,"674,216","7,830"
Wisconsin,5/30/21,"675,363","7,954"
Wisconsin,6/6/21,"676,288","8,013"
Wisconsin,6/13/21,"676,885","8,047"
Wisconsin,6/20/21,"677,464","8,099"
Wisconsin,6/27/21,"678,067","8,135"
Wisconsin,7/4/21,"678,815","8,182"
Wisconsin,7/11/21,"680,034","8,209"
Wyoming,3/8/20,3,0
Wyoming,3/15/20,24,0
Wyoming,3/22/20,85,0
Wyoming,3/29/20,189,0
Wyoming,4/5/20,343,0
Wyoming,4/12/20,412,2
Wyoming,4/19/20,477,7
Wyoming,4/26/20,579,7
Wyoming,5/3/20,653,7
Wyoming,5/10/20,741,7
Wyoming,5/17/20,813,12
Wyoming,5/24/20,898,16
Wyoming,5/31/20,939,17
Wyoming,6/7/20,"1,050",18
Wyoming,6/14/20,"1,179",20
Wyoming,6/21/20,"1,392",20
Wyoming,6/28/20,"1,606",20
Wyoming,7/5/20,"1,839",21
Wyoming,7/12/20,"2,108",24
Wyoming,7/19/20,"2,446",25
Wyoming,7/26/20,"2,769",26
Wyoming,8/2/20,"3,013",28
Wyoming,8/9/20,"3,227",30
Wyoming,8/16/20,"3,543",37
Wyoming,8/23/20,"3,784",37
Wyoming,8/30/20,"4,006",42
Wyoming,9/6/20,"4,297",42
Wyoming,9/13/20,"4,780",49
Wyoming,9/20/20,"5,465",50
Wyoming,9/27/20,"6,365",53
Wyoming,10/4/20,"7,455",54
Wyoming,10/11/20,"8,816",57
Wyoming,10/18/20,"10,805",68
Wyoming,10/25/20,"13,298",87
Wyoming,11/1/20,"16,597",105
Wyoming,11/8/20,"21,881",144
Wyoming,11/15/20,"27,410",176
Wyoming,11/22/20,"31,929",215
Wyoming,11/29/20,"35,941",257
Wyoming,12/6/20,"38,907",321
Wyoming,12/13/20,"41,488",351
Wyoming,12/20/20,"43,146",373
Wyoming,12/27/20,"44,573",438
Wyoming,1/3/21,"46,719",489
Wyoming,1/10/21,"49,068",522
Wyoming,1/17/21,"50,583",571
Wyoming,1/24/21,"51,704",596
Wyoming,1/31/21,"52,618",624
Wyoming,2/7/21,"53,086",647
Wyoming,2/14/21,"53,683",662
Wyoming,2/21/21,"54,350",671
Wyoming,2/28/21,"54,764",682
Wyoming,3/7/21,"55,163",691
Wyoming,3/14/21,"55,581",693
Wyoming,3/21/21,"56,046",695
Wyoming,3/28/21,"56,447",700
Wyoming,4/4/21,"56,873",701
Wyoming,4/11/21,"57,267",703
Wyoming,4/18/21,"57,696",705
Wyoming,4/25/21,"58,142",707
Wyoming,5/2/21,"58,623",710
Wyoming,5/9/21,"59,079",712
Wyoming,5/16/21,"59,660",713
Wyoming,5/23/21,"60,144",719
Wyoming,5/30/21,"60,623",720
Wyoming,6/6/21,"61,115",725
Wyoming,6/13/21,"61,490",734
Wyoming,6/20/21,"61,951",740
Wyoming,6/27/21,"62,445",747
Wyoming,7/4/21,"62,966",751
Wyoming,7/11/21,"63,523",760
